x,y
0.6988023952095809,1.1976047904191618
0.8982035928143713,1.4778443113772456
3.7940119760479043,4.790419161676647
4.790419161676647,4.790419161676647
0.9388023952095809,0.3592814371257485
4.389221556886228,5.188622754491019
4.700419161676647,1.1976047904191618
5.688622754491019,1.1076047904191618
5.389221556886228,1.6964071856287427
1.7964071856287427,2.8940119760479043
1.1976047904191618,4.1916167664670665
3.790419161676647,3.1240119760479043
3.5928143712574854,4.1516167664670665
1.1976047904191618,2.9940119760479043
1.7964071856287427,4.3316167664670665
0.7988023952095809,5.389221556886228
4.1916167664670665,1.7964071856287427
3.5028143712574854,2.2140119760479043
4.190419161676647,4.790419161676647
0.3988023952095809,4.2916167664670665
1.7964071856287427,0.5988023952095809
1.4276047904191618,1.5964071856287427
0.29940119760479045,4.790419161676647
2.5952095808383236,1.1976047904191618
4.1916167664670665,0.5988023952095809
0.329221556886228,3.5928143712574854
0.409221556886228,5.389221556886228
1.7964071856287427,1.8964071856287427
1.3376047904191618,2.3952095808383236
1.5988023952095809,0.6388023952095809
4.880419161676647,0.4988023952095809
3.7928143712574854,1.4664071856287427
2.9940119760479043,2.4940119760479043
2.0152095808383236,4.1916167664670665
3.6928143712574854,1.1976047904191618
4.1916167664670665,3.5928143712574854
4.330419161676647,1.7764071856287427
1.7964071856287427,5.389221556886228
2.3952095808383236,2.3952095808383236
